ID,Date,Time,Matchup_US_P,Visitor_Team,Home_Team,Visitor_Odd,Home_Odd,Bookies_choice,Sibyl,Confidence,Divergence_Y/N,Visi_Team_PTS,Home_Team_PTS,True_Result,Winner_Odd
889,2016-06-19,01:15,PIT @ CHC,PIT,CHC,3.2,1.38,CHC,CHC,0.665,N,3,4,CHC,1.38
890,2016-06-19,01:15,DET @ KCR,DET,KCR,2.22,1.7,KCR,DET,0.518,Y,5,16,KCR,1.7
891,2016-06-19,01:15,ATL @ NYM,ATL,NYM,3.19,1.38,NYM,NYM,0.672,N,4,3,ATL,1.38
892,2016-06-19,03:10,MIL @ LAD,MIL,LAD,2.46,1.59,LAD,LAD,0.621,N,6,10,LAD,1.59
893,2016-06-19,03:10,WSN @ SDP,WSN,SDP,1.39,3.14,WSN,WSN,0.624,N,3,7,SDP,3.14
894,2016-06-19,18:10,CHW @ CLE,CHW,CLE,2.47,1.59,CLE,CLE,0.6,N,2,3,CLE,1.59
895,2016-06-19,18:10,COL @ MIA,COL,MIA,2.19,1.73,MIA,MIA,0.559,N,0,3,MIA,1.73
896,2016-06-19,18:10,ATL @ NYM,ATL,NYM,2.61,1.54,NYM,NYM,0.672,N,6,0,ATL,1.54
897,2016-06-19,18:10,SFG @ TBR,SFG,TBR,2.21,1.71,TBR,SFG,0.504,Y,5,1,SFG,1.71
898,2016-06-19,18:35,TOR @ BAL,TOR,BAL,1.89,1.97,TOR,BAL,0.514,Y,6,11,BAL,1.97
899,2016-06-19,18:35,SEA @ BOS,SEA,BOS,2.67,1.51,BOS,BOS,0.595,N,1,2,BOS,1.51
900,2016-06-19,18:35,ARI @ PHI,ARI,PHI,1.73,2.17,ARI,PHI,0.546,Y,5,1,ARI,2.17
901,2016-06-19,19:10,CIN @ HOU,CIN,HOU,2.75,1.48,HOU,HOU,0.635,N,0,6,HOU,1.48
902,2016-06-19,19:10,NYY @ MIN,NYY,MIN,1.62,2.39,NYY,NYY,0.598,N,4,7,MIN,2.39
903,2016-06-19,19:15,DET @ KCR,DET,KCR,1.93,1.92,KCR,DET,0.518,Y,1,2,KCR,1.92
904,2016-06-19,19:15,TEX @ STL,TEX,STL,2.07,1.81,STL,STL,0.504,N,5,4,TEX,1.81
905,2016-06-19,21:05,LAA @ OAK,LAA,OAK,1.72,2.19,LAA,OAK,0.557,Y,2,0,LAA,2.19
906,2016-06-19,21:10,MIL @ LAD,MIL,LAD,2.78,1.48,LAD,LAD,0.621,N,1,2,LAD,1.48
907,2016-06-19,21:40,WSN @ SDP,WSN,SDP,1.84,2.03,WSN,WSN,0.624,N,3,6,SDP,2.03
908,2016-06-20,18:05,ARI @ PHI,ARI,PHI,2.08,1.78,PHI,PHI,0.546,N,3,1,ARI,1.78
909,2016-06-21,00:05,SFG @ PIT,SFG,PIT,1.64,2.34,SFG,PIT,0.533,Y,0,1,SFG,2.34
910,2016-06-21,00:08,SEA @ DET,SEA,DET,1.7,2.22,SEA,DET,0.544,Y,7,8,DET,2.22
911,2016-06-21,00:10,CHW @ BOS,CHW,BOS,2.85,1.45,BOS,BOS,0.618,N,3,1,CHW,1.45
912,2016-06-21,00:10,TBR @ CLE,TBR,CLE,2.06,1.8,CLE,CLE,0.638,N,4,7,CLE,1.8
913,2016-06-21,01:05,STL @ CHC,STL,CHC,2.41,1.61,CHC,CHC,0.643,N,3,2,STL,1.61
914,2016-06-21,01:10,LAA @ HOU,LAA,HOU,2.26,1.68,HOU,HOU,0.624,N,7,10,HOU,1.68
915,2016-06-21,03:10,WSN @ LAD,WSN,LAD,3.5,1.34,LAD,LAD,0.51,N,1,4,LAD,1.34
916,2016-06-22,00:05,SDP @ BAL,SDP,BAL,2.53,1.56,BAL,BAL,0.64,N,10,7,BAL,1.56
917,2016-06-22,00:05,COL @ NYY,COL,NYY,2.45,1.6,NYY,NYY,0.597,N,8,4,NYY,1.6
918,2016-06-22,00:05,SFG @ PIT,SFG,PIT,1.53,2.61,SFG,PIT,0.533,Y,15,4,SFG,2.61
919,2016-06-22,00:07,ARI @ TOR,ARI,TOR,2.69,1.5,TOR,TOR,0.666,N,4,2,TOR,1.5
920,2016-06-22,00:08,SEA @ DET,SEA,DET,2.15,1.75,DET,DET,0.544,N,2,4,DET,1.75
921,2016-06-22,00:10,CHW @ BOS,CHW,BOS,1.92,1.93,CHW,BOS,0.618,Y,3,1,CHW,1.93
922,2016-06-22,00:10,TBR @ CLE,TBR,CLE,2.48,1.58,CLE,CLE,0.638,N,0,6,CLE,1.58
923,2016-06-22,00:10,ATL @ MIA,ATL,MIA,3.31,1.36,MIA,MIA,0.644,N,3,2,MIA,1.36
924,2016-06-22,00:10,KCR @ NYM,KCR,NYM,2.26,1.69,NYM,NYM,0.589,N,1,2,NYM,1.69
925,2016-06-22,01:05,STL @ CHC,STL,CHC,2.26,1.68,CHC,CHC,0.643,N,4,3,STL,1.68
926,2016-06-22,01:05,CIN @ TEX,CIN,TEX,2.69,1.5,TEX,TEX,0.67,N,8,2,TEX,1.5
927,2016-06-22,01:10,LAA @ HOU,LAA,HOU,2.39,1.62,HOU,HOU,0.624,N,2,3,HOU,1.62
928,2016-06-22,01:10,PHI @ MIN,PHI,MIN,2.18,1.73,MIN,MIN,0.508,N,10,14,MIN,1.73
929,2016-06-22,03:05,MIL @ OAK,MIL,OAK,2.37,1.64,OAK,OAK,0.518,N,3,5,MIL,1.64
930,2016-06-22,03:10,WSN @ LAD,WSN,LAD,2.17,1.74,LAD,LAD,0.51,N,2,3,LAD,1.74
931,2016-06-22,17:10,ATL @ MIA,ATL,MIA,2.44,1.6,MIA,MIA,0.644,N,0,3,MIA,1.6
932,2016-06-22,18:05,COL @ NYY,COL,NYY,2.16,1.74,NYY,NYY,0.597,N,8,9,NYY,1.74
933,2016-06-22,18:10,KCR @ NYM,KCR,NYM,2.29,1.67,NYM,NYM,0.589,N,3,4,NYM,1.67
934,2016-06-22,19:20,STL @ CHC,STL,CHC,3.12,1.39,CHC,CHC,0.643,N,7,2,STL,1.39
935,2016-06-22,20:35,MIL @ OAK,MIL,OAK,2.12,1.76,OAK,OAK,0.518,N,4,2,MIL,1.76
936,2016-06-22,21:07,ARI @ TOR,ARI,TOR,2.45,1.59,TOR,TOR,0.666,N,2,5,TOR,1.59
937,2016-06-23,00:05,SFG @ PIT,SFG,PIT,2.01,1.85,PIT,PIT,0.533,N,7,6,SFG,1.85
938,2016-06-23,00:08,SEA @ DET,SEA,DET,2.09,1.78,DET,DET,0.544,N,1,5,DET,1.78
939,2016-06-23,00:10,CHW @ BOS,CHW,BOS,2.02,1.84,BOS,BOS,0.618,N,8,6,BOS,1.84
940,2016-06-23,01:10,PHI @ MIN,PHI,MIN,2.46,1.6,MIN,MIN,0.508,N,5,6,PHI,1.6
941,2016-06-23,17:35,SFG @ PIT,SFG,PIT,2.24,1.69,PIT,PIT,0.533,N,5,3,SFG,1.69
942,2016-06-23,18:08,SEA @ DET,SEA,DET,2.23,1.69,DET,DET,0.544,N,4,5,DET,1.69
943,2016-06-23,18:10,PHI @ MIN,PHI,MIN,2.29,1.67,MIN,MIN,0.508,N,7,3,PHI,1.67
944,2016-06-23,18:35,CHW @ BOS,CHW,BOS,3.13,1.4,BOS,BOS,0.618,N,7,8,BOS,1.4
945,2016-06-24,00:10,NYM @ ATL,NYM,ATL,1.64,2.35,NYM,NYM,0.598,N,3,4,NYM,2.35
946,2016-06-24,00:10,SDP @ CIN,SDP,CIN,1.87,1.99,SDP,CIN,0.544,Y,7,4,SDP,1.99
947,2016-06-24,00:10,CHC @ MIA,CHC,MIA,1.55,2.55,CHC,CHC,0.598,N,2,4,CHC,2.55
948,2016-06-24,01:40,ARI @ COL,ARI,COL,1.59,2.43,ARI,COL,0.594,Y,7,6,ARI,2.43
949,2016-06-24,03:05,OAK @ LAA,OAK,LAA,2.26,1.69,LAA,LAA,0.523,N,5,4,OAK,1.69
950,2016-06-25,00:05,TBR @ BAL,TBR,BAL,2.3,1.66,BAL,BAL,0.6,N,3,6,BAL,1.66
951,2016-06-25,00:05,TBR @ BAL,TBR,BAL,2.3,1.66,BAL,BAL,0.6,N,3,6,BAL,1.66
952,2016-06-25,00:05,MIN @ NYY,MIN,NYY,2.75,1.48,NYY,NYY,0.672,N,3,5,NYY,1.48
953,2016-06-25,00:05,LAD @ PIT,LAD,PIT,2.06,1.8,PIT,LAD,0.518,Y,6,8,PIT,1.8
954,2016-06-25,00:08,CLE @ DET,CLE,DET,1.87,1.99,CLE,DET,0.508,Y,7,5,CLE,1.99
955,2016-06-25,00:10,SDP @ CIN,SDP,CIN,2.11,1.78,CIN,CIN,0.544,N,13,4,SDP,1.78
956,2016-06-25,00:10,CHC @ MIA,CHC,MIA,1.69,2.24,CHC,CHC,0.598,N,5,4,MIA,2.24
957,2016-06-25,00:35,NYM @ ATL,NYM,ATL,1.47,2.83,NYM,NYM,0.598,N,8,6,NYM,2.83
958,2016-06-25,01:05,BOS @ TEX,BOS,TEX,1.51,2.66,BOS,TEX,0.518,Y,8,7,TEX,2.66
959,2016-06-25,01:10,TOR @ CHW,TOR,CHW,1.61,2.43,TOR,TOR,0.507,N,2,3,TOR,2.43
960,2016-06-25,01:10,WSN @ MIL,WSN,MIL,1.55,2.57,WSN,WSN,0.573,N,3,5,MIL,2.57
961,2016-06-25,01:15,HOU @ KCR,HOU,KCR,1.75,2.14,HOU,HOU,0.508,N,13,4,HOU,2.14
962,2016-06-25,01:40,ARI @ COL,ARI,COL,2.15,1.74,COL,COL,0.594,N,10,9,COL,1.74
963,2016-06-25,03:05,OAK @ LAA,OAK,LAA,2.33,1.65,LAA,LAA,0.523,N,7,4,OAK,1.65
964,2016-06-25,03:10,STL @ SEA,STL,SEA,1.86,2.0,STL,SEA,0.543,Y,3,4,SEA,2.0
965,2016-06-25,03:15,PHI @ SFG,PHI,SFG,2.64,1.53,SFG,SFG,0.621,N,4,5,PHI,1.53
966,2016-06-25,18:05,TBR @ BAL,TBR,BAL,2.46,1.59,BAL,BAL,0.6,N,0,5,BAL,1.59
967,2016-06-25,18:05,TBR @ BAL,TBR,BAL,2.46,1.59,BAL,BAL,0.6,N,0,5,BAL,1.59
968,2016-06-25,18:05,MIN @ NYY,MIN,NYY,2.71,1.49,NYY,NYY,0.672,N,1,2,NYY,1.49
969,2016-06-25,19:10,TOR @ CHW,TOR,CHW,1.84,2.02,TOR,TOR,0.507,N,10,8,TOR,2.02
970,2016-06-25,21:10,SDP @ CIN,SDP,CIN,1.66,2.31,SDP,CIN,0.544,Y,3,0,SDP,2.31
971,2016-06-25,21:10,ARI @ COL,ARI,COL,2.09,1.78,COL,COL,0.594,N,6,11,COL,1.78
972,2016-06-25,21:10,CLE @ DET,CLE,DET,1.71,2.21,CLE,DET,0.508,Y,6,0,CLE,2.21
973,2016-06-25,21:10,CHC @ MIA,CHC,MIA,1.5,2.69,CHC,CHC,0.598,N,6,9,MIA,2.69
974,2016-06-25,21:10,WSN @ MIL,WSN,MIL,1.68,2.24,WSN,WSN,0.573,N,5,6,MIL,2.24
975,2016-06-26,00:05,TBR @ BAL,TBR,BAL,2.3,1.67,BAL,BAL,0.6,N,6,8,BAL,1.67
976,2016-06-26,00:15,NYM @ ATL,NYM,ATL,1.68,2.26,NYM,NYM,0.598,N,1,0,ATL,2.26
977,2016-06-26,00:15,HOU @ KCR,HOU,KCR,1.76,2.14,HOU,HOU,0.508,N,13,5,KCR,2.14
978,2016-06-26,00:15,LAD @ PIT,LAD,PIT,1.66,2.3,LAD,LAD,0.518,N,1,6,PIT,2.3
979,2016-06-26,02:20,BOS @ TEX,BOS,TEX,1.81,2.06,BOS,TEX,0.518,Y,3,10,TEX,2.06
980,2016-06-26,03:05,PHI @ SFG,PHI,SFG,3.37,1.35,SFG,SFG,0.621,N,3,2,SFG,1.35
981,2016-06-26,03:10,STL @ SEA,STL,SEA,2.13,1.76,SEA,SEA,0.543,N,4,5,STL,1.76
982,2016-06-26,18:05,MIN @ NYY,MIN,NYY,2.63,1.52,NYY,NYY,0.672,N,7,1,MIN,1.52
983,2016-06-26,18:08,CLE @ DET,CLE,DET,2.23,1.7,DET,DET,0.508,N,9,3,CLE,1.7
984,2016-06-26,18:10,SDP @ CIN,SDP,CIN,2.17,1.74,CIN,CIN,0.544,N,0,3,CIN,1.74
985,2016-06-26,18:10,CHC @ MIA,CHC,MIA,2.33,1.65,MIA,CHC,0.598,Y,1,6,MIA,1.65
986,2016-06-26,18:35,NYM @ ATL,NYM,ATL,1.8,2.09,NYM,NYM,0.598,N,2,5,ATL,2.09
987,2016-06-26,18:35,TBR @ BAL,TBR,BAL,2.13,1.77,BAL,BAL,0.6,N,5,12,BAL,1.77
988,2016-06-26,19:10,TOR @ CHW,TOR,CHW,2.04,1.83,CHW,TOR,0.507,Y,2,5,CHW,1.83
989,2016-06-26,19:10,WSN @ MIL,WSN,MIL,1.72,2.19,WSN,WSN,0.573,N,3,2,WSN,2.19
990,2016-06-26,19:15,HOU @ KCR,HOU,KCR,1.91,1.94,HOU,HOU,0.508,N,1,6,KCR,1.94
991,2016-06-26,20:05,BOS @ TEX,BOS,TEX,2.09,1.8,TEX,TEX,0.518,N,2,6,TEX,1.8
992,2016-06-26,20:35,OAK @ LAA,OAK,LAA,2.0,1.87,LAA,LAA,0.523,N,6,7,LAA,1.87
993,2016-06-26,21:05,PHI @ SFG,PHI,SFG,2.9,1.44,SFG,SFG,0.621,N,7,8,SFG,1.44
994,2016-06-26,21:10,ARI @ COL,ARI,COL,2.14,1.75,COL,COL,0.594,N,7,9,COL,1.75
995,2016-06-26,21:10,STL @ SEA,STL,SEA,2.07,1.81,SEA,SEA,0.543,N,11,6,STL,1.81
996,2016-06-27,01:08,LAD @ PIT,LAD,PIT,1.38,3.18,LAD,LAD,0.518,N,3,4,LAD,3.18
997,2016-06-27,17:35,LAD @ PIT,LAD,PIT,2.02,1.85,PIT,LAD,0.518,Y,5,4,LAD,1.85
998,2016-06-28,00:05,NYM @ WSN,NYM,WSN,1.82,2.04,NYM,WSN,0.603,Y,4,11,WSN,2.04
999,2016-06-28,00:05,TEX @ NYY,TEX,NYY,2.11,1.77,NYY,NYY,0.51,N,9,6,TEX,1.77
1000,2016-06-28,00:10,CLE @ ATL,CLE,ATL,1.67,2.26,CLE,CLE,0.636,N,8,3,CLE,2.26
1001,2016-06-28,00:10,CHC @ CIN,CHC,CIN,1.35,3.34,CHC,CHC,0.661,N,11,8,CHC,3.34
1002,2016-06-28,00:10,BOS @ TBR,BOS,TBR,1.95,1.91,TBR,BOS,0.58,Y,7,13,BOS,1.91
1003,2016-06-28,01:15,STL @ KCR,STL,KCR,2.16,1.75,KCR,STL,0.51,Y,2,6,STL,1.75
1004,2016-06-28,01:40,TOR @ COL,TOR,COL,1.82,2.04,TOR,TOR,0.537,N,5,9,TOR,2.04
1005,2016-06-28,02:40,PHI @ ARI,PHI,ARI,2.2,1.71,ARI,ARI,0.534,N,8,0,PHI,1.71
1006,2016-06-28,03:05,HOU @ LAA,HOU,LAA,2.02,1.85,LAA,HOU,0.546,Y,4,2,HOU,1.85
1007,2016-06-28,03:15,OAK @ SFG,OAK,SFG,2.48,1.58,SFG,SFG,0.593,N,8,3,OAK,1.58
1008,2016-06-29,00:05,NYM @ WSN,NYM,WSN,2.1,1.79,WSN,WSN,0.603,N,0,5,WSN,1.79
1009,2016-06-29,00:05,TEX @ NYY,TEX,NYY,1.78,2.09,TEX,NYY,0.51,Y,7,1,NYY,2.09
1010,2016-06-29,00:08,MIA @ DET,MIA,DET,1.97,1.89,DET,DET,0.58,N,5,7,DET,1.89
1011,2016-06-29,00:10,CLE @ ATL,CLE,ATL,1.47,2.79,CLE,CLE,0.636,N,5,3,CLE,2.79
1012,2016-06-29,00:10,CHC @ CIN,CHC,CIN,1.4,3.06,CHC,CHC,0.661,N,7,2,CHC,3.06
1013,2016-06-29,00:10,BOS @ TBR,BOS,TBR,1.93,1.92,TBR,BOS,0.58,Y,8,2,TBR,1.92
1014,2016-06-29,01:10,MIN @ CHW,MIN,CHW,2.56,1.55,CHW,CHW,0.648,N,4,0,CHW,1.55
1015,2016-06-29,01:10,LAD @ MIL,LAD,MIL,1.69,2.2,LAD,LAD,0.543,N,6,5,MIL,2.2
1016,2016-06-29,01:40,TOR @ COL,TOR,COL,1.67,2.27,TOR,TOR,0.537,N,14,9,TOR,2.27
1017,2016-06-29,02:40,PHI @ ARI,PHI,ARI,2.76,1.48,ARI,ARI,0.534,N,4,3,PHI,1.48
1018,2016-06-29,03:05,HOU @ LAA,HOU,LAA,1.77,2.13,HOU,HOU,0.546,N,7,1,HOU,2.13
1019,2016-06-29,03:10,BAL @ SDP,BAL,SDP,1.64,2.36,BAL,BAL,0.563,N,11,7,BAL,2.36
1020,2016-06-29,03:10,PIT @ SEA,PIT,SEA,2.47,1.58,SEA,SEA,0.568,N,2,5,PIT,1.58
1021,2016-06-29,17:10,BOS @ TBR,BOS,TBR,1.55,2.56,BOS,BOS,0.58,N,0,4,TBR,2.56
1022,2016-06-29,17:35,CHC @ CIN,CHC,CIN,1.55,2.55,CHC,CHC,0.661,N,9,2,CHC,2.55
1023,2016-06-29,18:08,MIA @ DET,MIA,DET,2.18,1.73,DET,DET,0.58,N,3,10,DET,1.73
1024,2016-06-29,20:10,TOR @ COL,TOR,COL,1.77,2.11,TOR,TOR,0.537,N,5,3,TOR,2.11
1025,2016-06-29,20:35,HOU @ LAA,HOU,LAA,1.66,2.32,HOU,HOU,0.546,N,10,4,HOU,2.32
1026,2016-06-29,20:40,PHI @ ARI,PHI,ARI,2.49,1.57,ARI,ARI,0.534,N,9,8,PHI,1.57
1027,2016-06-29,20:40,BAL @ SDP,BAL,SDP,1.71,2.22,BAL,BAL,0.563,N,12,6,BAL,2.22
1028,2016-06-30,00:05,TEX @ NYY,TEX,NYY,2.64,1.52,NYY,NYY,0.51,N,7,9,NYY,1.52
1029,2016-06-30,01:10,MIN @ CHW,MIN,CHW,1.97,1.88,CHW,CHW,0.648,N,6,9,CHW,1.88
1030,2016-06-30,01:10,LAD @ MIL,LAD,MIL,1.92,1.93,LAD,LAD,0.543,N,0,7,LAD,1.93
1031,2016-06-30,01:15,KCR @ STL,KCR,STL,2.48,1.58,STL,STL,0.59,N,3,2,KCR,1.58
1032,2016-06-30,03:05,SFG @ OAK,SFG,OAK,2.16,1.74,OAK,SFG,0.514,Y,1,7,SFG,1.74
1033,2016-06-30,18:05,TEX @ NYY,TEX,NYY,2.28,1.67,NYY,NYY,0.51,N,1,2,NYY,1.67
1034,2016-06-30,19:10,MIN @ CHW,MIN,CHW,2.39,1.62,CHW,CHW,0.648,N,5,6,CHW,1.62
1035,2016-06-30,19:10,LAD @ MIL,LAD,MIL,1.71,2.22,LAD,LAD,0.543,N,8,1,LAD,2.22
1036,2016-07-01,00:05,CIN @ WSN,CIN,WSN,2.75,1.48,WSN,WSN,0.693,N,4,13,WSN,1.48
1037,2016-07-01,00:07,CLE @ TOR,CLE,TOR,1.81,2.06,CLE,TOR,0.526,Y,4,1,CLE,2.06
1038,2016-07-01,00:10,MIA @ ATL,MIA,ATL,1.59,2.46,MIA,MIA,0.567,N,5,8,MIA,2.46
1039,2016-07-01,00:10,CHC @ NYM,CHC,NYM,1.7,2.23,CHC,CHC,0.567,N,3,4,NYM,2.23
1040,2016-07-01,00:10,DET @ TBR,DET,TBR,1.98,1.88,TBR,DET,0.529,Y,10,7,DET,1.88
1041,2016-07-01,03:10,BAL @ SEA,BAL,SEA,1.96,1.9,SEA,SEA,0.544,N,3,5,SEA,1.9
1042,2016-07-01,18:07,CLE @ TOR,CLE,TOR,2.19,1.72,TOR,TOR,0.526,N,2,1,CLE,1.72
1043,2016-07-01,23:05,CIN @ WSN,CIN,WSN,2.53,1.56,WSN,WSN,0.693,N,2,3,WSN,1.56
1044,2016-07-02,00:05,KCR @ PHI,KCR,PHI,1.78,2.09,KCR,KCR,0.51,N,3,4,KCR,2.09
1045,2016-07-02,00:10,LAA @ BOS,LAA,BOS,2.73,1.49,BOS,BOS,0.679,N,4,5,LAA,1.49
1046,2016-07-02,00:10,CHC @ NYM,CHC,NYM,1.95,1.9,NYM,CHC,0.567,Y,2,10,NYM,1.9
1047,2016-07-02,00:10,DET @ TBR,DET,TBR,1.93,1.93,DET,DET,0.529,N,10,2,DET,1.93
1048,2016-07-02,00:35,MIA @ ATL,MIA,ATL,2.08,1.8,ATL,MIA,0.567,Y,7,5,ATL,1.8
1049,2016-07-02,01:10,CHW @ HOU,CHW,HOU,2.58,1.55,HOU,HOU,0.559,N,0,5,CHW,1.55
1050,2016-07-02,01:10,TEX @ MIN,TEX,MIN,1.81,2.05,TEX,TEX,0.627,N,3,2,MIN,2.05
1051,2016-07-02,01:15,MIL @ STL,MIL,STL,2.65,1.52,STL,STL,0.59,N,1,7,STL,1.52
1052,2016-07-02,02:40,SFG @ ARI,SFG,ARI,1.66,2.3,SFG,SFG,0.549,N,6,4,ARI,2.3
1053,2016-07-02,03:05,PIT @ OAK,PIT,OAK,2.37,1.63,OAK,PIT,0.507,Y,7,3,PIT,1.63
1054,2016-07-02,03:10,COL @ LAD,COL,LAD,2.58,1.55,LAD,LAD,0.623,N,0,5,LAD,1.55
1055,2016-07-02,03:10,BAL @ SEA,BAL,SEA,1.88,1.98,BAL,SEA,0.544,Y,2,5,SEA,1.98
1056,2016-07-02,03:40,NYY @ SDP,NYY,SDP,1.7,2.24,NYY,NYY,0.57,N,6,7,SDP,2.24
1057,2016-07-02,18:07,CLE @ TOR,CLE,TOR,2.46,1.59,TOR,TOR,0.526,N,6,9,TOR,1.59
1058,2016-07-02,19:10,TEX @ MIN,TEX,MIN,2.02,1.84,MIN,TEX,0.627,Y,5,17,MIN,1.84
1059,2016-07-02,19:15,MIL @ STL,MIL,STL,2.65,1.52,STL,STL,0.59,N,0,3,STL,1.52
1060,2016-07-02,21:10,MIA @ ATL,MIA,ATL,1.38,3.19,MIA,MIA,0.567,N,1,9,ATL,3.19
1061,2016-07-02,21:10,CHW @ HOU,CHW,HOU,1.9,1.96,CHW,HOU,0.559,Y,7,6,CHW,1.96
1062,2016-07-02,21:10,DET @ TBR,DET,TBR,1.74,2.16,DET,DET,0.529,N,3,2,DET,2.16
1063,2016-07-02,22:50,KCR @ PHI,KCR,PHI,1.65,2.31,KCR,KCR,0.51,N,6,2,KCR,2.31
1064,2016-07-03,00:15,LAA @ BOS,LAA,BOS,2.36,1.63,BOS,BOS,0.679,N,21,2,BOS,1.63
1065,2016-07-03,00:15,CIN @ WSN,CIN,WSN,2.84,1.46,WSN,WSN,0.693,N,9,4,WSN,1.46
1066,2016-07-03,00:15,CHC @ NYM,CHC,NYM,1.44,2.92,CHC,CHC,0.567,N,3,4,NYM,2.92
1067,2016-07-03,03:05,PIT @ OAK,PIT,OAK,2.39,1.63,OAK,PIT,0.507,Y,4,2,PIT,1.63
1068,2016-07-03,03:10,SFG @ ARI,SFG,ARI,1.9,1.94,SFG,SFG,0.549,N,5,6,SFG,1.94
1069,2016-07-03,03:10,COL @ LAD,COL,LAD,2.52,1.57,LAD,LAD,0.623,N,1,6,LAD,1.57
1070,2016-07-03,03:10,NYY @ SDP,NYY,SDP,2.2,1.72,SDP,NYY,0.57,Y,1,2,NYY,1.72
1071,2016-07-03,03:10,BAL @ SEA,BAL,SEA,2.29,1.67,SEA,SEA,0.544,N,6,12,SEA,1.67
1072,2016-07-03,18:07,CLE @ TOR,CLE,TOR,1.85,2.01,CLE,TOR,0.526,Y,1,17,TOR,2.01
1073,2016-07-03,18:10,CHC @ NYM,CHC,NYM,1.89,1.97,CHC,CHC,0.567,N,3,14,NYM,1.97
1074,2016-07-03,18:35,LAA @ BOS,LAA,BOS,1.94,1.92,BOS,BOS,0.679,N,5,10,BOS,1.92
1075,2016-07-03,18:35,CIN @ WSN,CIN,WSN,3.6,1.32,WSN,WSN,0.693,N,1,12,WSN,1.32
1076,2016-07-03,18:35,KCR @ PHI,KCR,PHI,1.97,1.89,PHI,KCR,0.51,Y,2,7,PHI,1.89
1077,2016-07-03,19:10,CHW @ HOU,CHW,HOU,2.08,1.79,HOU,HOU,0.559,N,4,1,CHW,1.79
1078,2016-07-03,19:10,TEX @ MIN,TEX,MIN,1.59,2.44,TEX,TEX,0.627,N,4,5,MIN,2.44
1079,2016-07-03,19:15,MIL @ STL,MIL,STL,2.62,1.53,STL,STL,0.59,N,8,9,STL,1.53
1080,2016-07-03,21:05,PIT @ OAK,PIT,OAK,2.24,1.69,OAK,PIT,0.507,Y,6,3,PIT,1.69
1081,2016-07-03,21:10,SFG @ ARI,SFG,ARI,2.13,1.75,ARI,SFG,0.549,Y,5,4,SFG,1.75
1082,2016-07-03,21:10,COL @ LAD,COL,LAD,2.55,1.57,LAD,LAD,0.623,N,1,4,LAD,1.57
1083,2016-07-03,21:10,BAL @ SEA,BAL,SEA,2.32,1.65,SEA,SEA,0.544,N,4,9,SEA,1.65
1084,2016-07-03,21:40,NYY @ SDP,NYY,SDP,1.78,2.11,NYY,NYY,0.57,N,6,3,NYY,2.11
1085,2016-07-04,16:05,MIL @ WSN,MIL,WSN,3.18,1.38,WSN,WSN,0.649,N,1,0,MIL,1.38
1086,2016-07-04,18:10,LAA @ TBR,LAA,TBR,2.0,1.86,TBR,TBR,0.567,N,2,4,TBR,1.86
1087,2016-07-04,18:35,TEX @ BOS,TEX,BOS,2.84,1.46,BOS,BOS,0.562,N,5,12,BOS,1.46
1088,2016-07-04,19:10,NYY @ CHW,NYY,CHW,1.82,2.06,NYY,CHW,0.513,Y,2,8,CHW,2.06
1089,2016-07-04,19:10,SEA @ HOU,SEA,HOU,2.29,1.66,HOU,HOU,0.535,N,1,2,HOU,1.66
1090,2016-07-04,19:10,OAK @ MIN,OAK,MIN,2.04,1.83,MIN,OAK,0.521,Y,3,1,OAK,1.83
1091,2016-07-04,19:15,PIT @ STL,PIT,STL,2.62,1.53,STL,STL,0.565,N,4,2,PIT,1.53
1092,2016-07-04,19:20,CIN @ CHC,CIN,CHC,2.89,1.44,CHC,CHC,0.729,N,4,10,CHC,1.44
1093,2016-07-04,21:05,ATL @ PHI,ATL,PHI,2.57,1.55,PHI,PHI,0.579,N,2,8,PHI,1.55
1094,2016-07-04,21:05,COL @ SFG,COL,SFG,2.08,1.8,SFG,SFG,0.574,N,1,3,SFG,1.8
1095,2016-07-04,21:10,MIA @ NYM,MIA,NYM,2.53,1.56,NYM,NYM,0.571,N,6,8,NYM,1.56
1096,2016-07-05,00:07,KCR @ TOR,KCR,TOR,2.72,1.49,TOR,TOR,0.614,N,2,6,TOR,1.49
1097,2016-07-05,00:10,DET @ CLE,DET,CLE,2.57,1.55,CLE,CLE,0.572,N,3,5,CLE,1.55
1098,2016-07-05,02:10,SDP @ ARI,SDP,ARI,2.28,1.67,ARI,ARI,0.537,N,8,4,ARI,1.67
1099,2016-07-05,02:10,BAL @ LAD,BAL,LAD,2.51,1.57,LAD,LAD,0.573,N,5,7,BAL,1.57
1100,2016-07-05,19:20,CIN @ CHC,CIN,CHC,3.52,1.33,CHC,CHC,0.729,N,9,5,CIN,1.33
1101,2016-07-06,00:05,MIL @ WSN,MIL,WSN,2.47,1.59,WSN,WSN,0.649,N,5,2,WSN,1.59
1102,2016-07-06,00:05,ATL @ PHI,ATL,PHI,1.93,1.93,ATL,PHI,0.579,Y,1,5,PHI,1.93
1103,2016-07-06,00:07,KCR @ TOR,KCR,TOR,2.37,1.63,TOR,TOR,0.614,N,3,8,TOR,1.63
1104,2016-07-06,00:10,TEX @ BOS,TEX,BOS,2.84,1.46,BOS,BOS,0.562,N,7,2,BOS,1.46
1105,2016-07-06,00:10,DET @ CLE,DET,CLE,2.67,1.51,CLE,CLE,0.572,N,1,12,DET,1.51
