Season_Yr,Visitor_Team,V_PTS,Home_Team,H_PTS
1980,STL,2,HOU,0
1980,LAD,4,HOU,5
1980,LAD,5,HOU,6
1980,SFG,3,HOU,5
1980,SFG,2,HOU,3
1980,SFG,4,HOU,6
1980,SDP,6,HOU,3
1980,SDP,4,HOU,3
1980,CIN,0,HOU,2
1980,CIN,0,HOU,2
1980,CIN,8,HOU,5
1980,ATL,3,HOU,7
1980,ATL,2,HOU,5
1980,ATL,2,HOU,3
1980,DET,5,KCR,1
1980,DET,0,KCR,4
1980,DET,6,KCR,8
1980,DET,2,KCR,3
1980,TOR,7,KCR,1
1980,TOR,2,KCR,7
1980,TOR,4,KCR,7
1980,BAL,0,KCR,7
1980,BAL,4,KCR,0
1980,BAL,2,KCR,3
1980,BOS,6,KCR,5
1980,BOS,7,KCR,0
1980,BOS,3,KCR,5
1980,CAL,11,KCR,1
1980,CAL,1,KCR,2
1980,CAL,3,KCR,5
1980,OAK,5,KCR,6
1980,OAK,0,KCR,1
1980,OAK,4,KCR,2
1980,OAK,3,KCR,16
1980,CHW,2,KCR,9
1980,CHW,4,KCR,6
1980,CHW,6,KCR,1
1980,NYY,5,KCR,3
1980,NYY,5,KCR,6
1980,NYY,3,KCR,9
1980,TEX,6,KCR,3
1980,TEX,2,KCR,3
1980,CLE,2,KCR,10
1980,CLE,5,KCR,4
1980,MIL,10,KCR,5
1980,MIL,5,KCR,1
1980,MIL,4,KCR,7
1980,MIN,12,KCR,3
1980,MIN,2,KCR,1
1980,MIN,3,KCR,4
1980,SEA,13,KCR,2
1980,SEA,3,KCR,5
1980,SEA,4,KCR,5
1980,SEA,5,KCR,3
1980,DET,2,KCR,3
1980,DET,3,KCR,7
1980,CHW,1,KCR,2
1980,CHW,6,KCR,1
1980,CHW,2,KCR,9
1980,CHW,4,KCR,12
1980,NYY,1,KCR,6
1980,NYY,5,KCR,4
1980,NYY,0,KCR,8
1980,BOS,8,KCR,9
1980,BOS,7,KCR,1
1980,BOS,3,KCR,13
1980,BAL,2,KCR,1
1980,BAL,3,KCR,4
1980,BAL,1,KCR,6
1980,TOR,3,KCR,4
1980,TOR,5,KCR,11
1980,TOR,3,KCR,8
1980,CLE,4,KCR,3
1980,CLE,4,KCR,1
1980,CLE,2,KCR,3
1980,CLE,5,KCR,7
1980,TEX,10,KCR,6
1980,TEX,3,KCR,7
1980,TEX,7,KCR,5
1980,TEX,3,KCR,4
1980,MIL,6,KCR,1
1980,MIL,3,KCR,1
1980,MIL,9,KCR,5
1980,CAL,0,KCR,5
1980,CAL,7,KCR,4
1980,CAL,2,KCR,5
1980,OAK,3,KCR,13
1980,OAK,9,KCR,0
1980,OAK,9,KCR,3
1980,SEA,5,KCR,7
1980,SEA,1,KCR,4
1980,SEA,2,KCR,6
1980,MIN,5,KCR,3
1980,MIN,1,KCR,17
1980,MIN,0,KCR,4
1980,HOU,4,LAD,6
1980,HOU,7,LAD,4
1980,HOU,2,LAD,0
1980,HOU,2,LAD,4
1980,SFG,3,LAD,4
1980,SFG,0,LAD,6
1980,SFG,0,LAD,4
1980,SFG,2,LAD,5
1980,SDP,3,LAD,6
1980,SDP,3,LAD,4
1980,SDP,1,LAD,3
1980,CHC,1,LAD,2
1980,CHC,2,LAD,4
1980,CHC,5,LAD,2
