ID,Date,Time,Matchup_US_P,Visitor_Team,Home_Team,Visitor_Odd,Home_Odd,Bookies_choice,Sibyl,Confidence,Divergence_Y/N,Visi_Team_PTS,Home_Team_PTS,True_Result,Winner_Odd
218,2016-04-24,01:05,SEA @ LAA,SEA,LAA,1.96,1.9,LAA,SEA,0.552,Y,2,4,SEA,1.9
219,2016-04-24,01:05,MIA @ SFG,MIA,SFG,1.81,2.06,MIA,SFG,0.555,Y,2,7,MIA,2.06
220,2016-04-24,17:05,TBR @ NYY,TBR,NYY,2.0,1.87,NYY,NYY,0.607,N,8,1,TBR,1.87
221,2016-04-24,17:07,OAK @ TOR,OAK,TOR,2.62,1.54,TOR,TOR,0.634,N,3,6,TOR,1.54
222,2016-04-24,17:10,CHC @ CIN,CHC,CIN,1.59,2.48,CHC,CHC,0.661,N,9,0,CHC,2.48
223,2016-04-24,17:10,CLE @ DET,CLE,DET,1.61,2.43,CLE,DET,0.508,Y,6,3,CLE,2.43
224,2016-04-24,17:35,NYM @ ATL,NYM,ATL,1.59,2.49,NYM,NYM,0.598,N,3,2,NYM,2.49
225,2016-04-24,17:35,MIN @ WSN,MIN,WSN,2.51,1.57,WSN,WSN,0.72,N,5,6,WSN,1.57
226,2016-04-24,18:10,TEX @ CHW,TEX,CHW,2.09,1.8,CHW,TEX,0.517,Y,1,4,CHW,1.8
227,2016-04-24,18:10,PHI @ MIL,PHI,MIL,1.9,1.96,PHI,MIL,0.59,Y,5,8,MIL,1.96
228,2016-04-24,18:15,BAL @ KCR,BAL,KCR,2.23,1.7,KCR,BAL,0.509,Y,1,6,KCR,1.7
229,2016-04-24,19:35,SEA @ LAA,SEA,LAA,2.11,1.78,LAA,SEA,0.552,Y,9,4,SEA,1.78
230,2016-04-24,20:05,MIA @ SFG,MIA,SFG,1.9,1.97,MIA,SFG,0.555,Y,5,4,MIA,1.97
231,2016-04-24,20:10,PIT @ ARI,PIT,ARI,1.88,1.97,PIT,PIT,0.542,N,12,10,PIT,1.97
232,2016-04-24,20:10,LAD @ COL,LAD,COL,1.78,2.11,LAD,LAD,0.545,N,12,10,LAD,2.11
233,2016-04-24,20:40,STL @ SDP,STL,SDP,1.67,2.31,STL,STL,0.564,N,8,5,STL,2.31
234,2016-04-25,23:07,CHW @ TOR,CHW,TOR,2.58,1.52,TOR,TOR,0.586,N,7,5,CHW,1.52
235,2016-04-25,23:10,BOS @ ATL,BOS,ATL,1.76,2.12,BOS,BOS,0.654,N,1,0,BOS,2.12
236,2016-04-25,23:10,OAK @ DET,OAK,DET,2.15,1.76,DET,DET,0.617,N,3,7,DET,1.76
237,2016-04-25,23:10,CIN @ NYM,CIN,NYM,2.79,1.47,NYM,NYM,0.636,N,3,5,NYM,1.47
238,2016-04-26,00:05,NYY @ TEX,NYY,TEX,1.83,2.05,NYY,TEX,0.57,Y,3,1,TEX,2.05
239,2016-04-26,00:10,CLE @ MIN,CLE,MIN,1.66,2.28,CLE,CLE,0.63,N,3,4,MIN,2.28
240,2016-04-26,00:40,PIT @ COL,PIT,COL,2.16,1.73,COL,COL,0.513,N,6,1,PIT,1.73
241,2016-04-26,01:40,STL @ ARI,STL,ARI,2.02,1.82,ARI,STL,0.567,Y,7,12,STL,1.82
242,2016-04-26,02:05,KCR @ LAA,KCR,LAA,2.02,1.84,LAA,LAA,0.502,N,1,6,LAA,1.84
243,2016-04-26,02:10,MIA @ LAD,MIA,LAD,2.01,1.83,LAD,LAD,0.604,N,3,2,MIA,1.83
244,2016-04-26,02:10,HOU @ SEA,HOU,SEA,2.22,1.69,SEA,SEA,0.545,N,2,3,SEA,1.69
245,2016-04-26,02:15,SDP @ SFG,SDP,SFG,2.6,1.54,SFG,SFG,0.624,N,4,5,SFG,1.54
246,2016-04-26,23:05,PHI @ WSN,PHI,WSN,2.74,1.49,WSN,WSN,0.693,N,4,3,PHI,1.49
247,2016-04-26,23:07,CHW @ TOR,CHW,TOR,1.82,2.05,CHW,TOR,0.586,Y,10,1,CHW,2.05
248,2016-04-26,23:10,BOS @ ATL,BOS,ATL,1.43,2.95,BOS,BOS,0.654,N,11,4,BOS,2.95
249,2016-04-26,23:10,OAK @ DET,OAK,DET,1.75,2.15,OAK,DET,0.617,Y,5,1,OAK,2.15
250,2016-04-26,23:10,CIN @ NYM,CIN,NYM,2.34,1.65,NYM,NYM,0.636,N,3,4,NYM,1.65
251,2016-04-26,23:10,BAL @ TBR,BAL,TBR,2.07,1.82,TBR,BAL,0.521,Y,1,3,TBR,1.82
252,2016-04-27,00:05,NYY @ TEX,NYY,TEX,1.82,2.05,NYY,TEX,0.57,Y,1,10,TEX,2.05
253,2016-04-27,00:10,CLE @ MIN,CLE,MIN,1.91,1.96,CLE,CLE,0.63,N,5,6,CLE,1.96
254,2016-04-27,00:40,PIT @ COL,PIT,COL,1.61,2.43,PIT,COL,0.513,Y,9,4,PIT,2.43
255,2016-04-27,01:40,STL @ ARI,STL,ARI,1.77,2.12,STL,STL,0.567,N,8,2,STL,2.12
256,2016-04-27,02:05,KCR @ LAA,KCR,LAA,1.8,2.09,KCR,LAA,0.502,Y,4,9,LAA,2.09
257,2016-04-27,02:10,MIA @ LAD,MIA,LAD,3.65,1.31,LAD,LAD,0.604,N,6,3,MIA,1.31
258,2016-04-27,02:10,HOU @ SEA,HOU,SEA,1.68,2.29,HOU,SEA,0.545,Y,1,11,HOU,2.29
259,2016-04-27,02:15,SDP @ SFG,SDP,SFG,2.83,1.47,SFG,SFG,0.624,N,0,1,SFG,1.47
260,2016-04-27,19:45,SDP @ SFG,SDP,SFG,2.69,1.51,SFG,SFG,0.624,N,9,13,SFG,1.51
261,2016-04-27,23:05,PHI @ WSN,PHI,WSN,2.81,1.47,WSN,WSN,0.693,N,3,0,PHI,1.47
262,2016-04-27,23:07,CHW @ TOR,CHW,TOR,2.11,1.78,TOR,TOR,0.586,N,4,0,CHW,1.78
263,2016-04-27,23:10,ATL @ BOS,ATL,BOS,2.75,1.49,BOS,BOS,0.722,N,4,9,BOS,1.49
264,2016-04-27,23:10,OAK @ DET,OAK,DET,1.9,1.96,OAK,DET,0.617,Y,4,9,DET,1.96
265,2016-04-27,23:10,CIN @ NYM,CIN,NYM,2.82,1.47,NYM,NYM,0.636,N,2,5,NYM,1.47
266,2016-04-27,23:10,BAL @ TBR,BAL,TBR,2.0,1.87,TBR,BAL,0.521,Y,3,1,BAL,1.87
267,2016-04-28,01:40,STL @ ARI,STL,ARI,2.04,1.82,ARI,STL,0.567,Y,11,4,ARI,1.82
268,2016-04-28,02:10,MIA @ LAD,MIA,LAD,2.46,1.59,LAD,LAD,0.604,N,2,0,MIA,1.59
269,2016-04-28,17:10,OAK @ DET,OAK,DET,2.09,1.79,DET,DET,0.617,N,3,7,DET,1.79
270,2016-04-28,18:20,MIL @ CHC,MIL,CHC,4.14,1.25,CHC,CHC,0.688,N,2,7,CHC,1.25
271,2016-04-28,20:05,PHI @ WSN,PHI,WSN,2.23,1.71,WSN,WSN,0.693,N,3,0,PHI,1.71
272,2016-04-28,23:05,CHW @ BAL,CHW,BAL,2.3,1.66,BAL,BAL,0.561,N,2,10,BAL,1.66
273,2016-04-28,23:10,ATL @ BOS,ATL,BOS,2.72,1.5,BOS,BOS,0.722,N,5,3,ATL,1.5
274,2016-04-29,18:20,ATL @ CHC,ATL,CHC,3.39,1.35,CHC,CHC,0.759,N,1,6,CHC,1.35
275,2016-04-29,23:05,CHW @ BAL,CHW,BAL,2.0,1.85,BAL,BAL,0.561,N,3,6,BAL,1.85
276,2016-04-29,23:05,CLE @ PHI,CLE,PHI,1.51,2.68,CLE,CLE,0.599,N,3,4,PHI,2.68
277,2016-04-29,23:05,CIN @ PIT,CIN,PIT,2.32,1.65,PIT,PIT,0.614,N,1,4,PIT,1.65
278,2016-04-29,23:10,NYY @ BOS,NYY,BOS,1.79,2.06,NYY,BOS,0.592,Y,2,4,BOS,2.06
279,2016-04-29,23:10,SFG @ NYM,SFG,NYM,2.31,1.66,NYM,NYM,0.557,N,1,13,NYM,1.66
280,2016-04-30,00:05,LAA @ TEX,LAA,TEX,1.69,2.23,LAA,TEX,0.659,Y,2,4,TEX,2.23
281,2016-04-30,00:10,MIA @ MIL,MIA,MIL,2.01,1.85,MIL,MIL,0.523,N,6,3,MIA,1.85
282,2016-04-30,00:10,DET @ MIN,DET,MIN,2.05,1.82,MIN,DET,0.599,Y,9,2,DET,1.82
283,2016-04-30,00:15,WSN @ STL,WSN,STL,1.68,2.28,WSN,WSN,0.523,N,5,4,WSN,2.28
284,2016-04-30,01:40,COL @ ARI,COL,ARI,2.2,1.72,ARI,COL,0.515,Y,9,0,COL,1.72
285,2016-04-30,02:05,HOU @ OAK,HOU,OAK,1.81,2.07,HOU,HOU,0.53,N,4,7,OAK,2.07
286,2016-04-30,02:10,SDP @ LAD,SDP,LAD,2.55,1.55,LAD,LAD,0.67,N,5,1,SDP,1.55
287,2016-04-30,02:10,KCR @ SEA,KCR,SEA,2.26,1.67,SEA,SEA,0.593,N,0,1,SEA,1.67
288,2016-04-30,18:10,DET @ MIN,DET,MIN,1.81,2.07,DET,DET,0.599,N,4,1,DET,2.07
289,2016-04-30,18:15,WSN @ STL,WSN,STL,2.24,1.7,STL,WSN,0.523,Y,6,1,WSN,1.7
290,2016-04-30,20:05,SFG @ NYM,SFG,NYM,2.48,1.58,NYM,NYM,0.557,N,5,6,NYM,1.58
291,2016-04-30,20:05,HOU @ OAK,HOU,OAK,2.01,1.86,OAK,HOU,0.53,Y,0,2,OAK,1.86
292,2016-04-30,22:10,TOR @ TBR,TOR,TBR,2.1,1.79,TBR,TOR,0.547,Y,3,4,TBR,1.79
293,2016-04-30,23:05,CHW @ BAL,CHW,BAL,2.47,1.6,BAL,BAL,0.561,N,8,7,CHW,1.6
294,2016-04-30,23:05,CLE @ PHI,CLE,PHI,1.82,2.06,CLE,CLE,0.599,N,3,4,PHI,2.06
295,2016-04-30,23:05,CIN @ PIT,CIN,PIT,2.75,1.49,PIT,PIT,0.614,N,1,5,PIT,1.49
296,2016-04-30,23:10,NYY @ BOS,NYY,BOS,2.06,1.82,BOS,BOS,0.592,N,0,8,BOS,1.82
297,2016-04-30,23:10,MIA @ MIL,MIA,MIL,1.81,2.07,MIA,MIL,0.523,Y,7,5,MIA,2.07
298,2016-05-01,00:05,LAA @ TEX,LAA,TEX,1.96,1.91,TEX,TEX,0.659,N,2,7,LAA,1.91
299,2016-05-01,00:10,COL @ ARI,COL,ARI,2.76,1.49,ARI,COL,0.515,Y,5,2,COL,1.49
300,2016-05-01,01:10,SDP @ LAD,SDP,LAD,2.68,1.51,LAD,LAD,0.67,N,5,2,LAD,1.51
301,2016-05-01,02:10,KCR @ SEA,KCR,SEA,1.9,1.97,KCR,SEA,0.593,Y,0,6,KCR,1.97
302,2016-05-01,17:10,SFG @ NYM,SFG,NYM,2.12,1.78,NYM,NYM,0.557,N,6,1,SFG,1.78
303,2016-05-01,17:10,TOR @ TBR,TOR,TBR,1.82,2.05,TOR,TOR,0.547,N,5,1,TOR,2.05
304,2016-05-01,17:35,CHW @ BAL,CHW,BAL,1.87,2.0,CHW,BAL,0.561,Y,7,1,CHW,2.0
305,2016-05-01,17:35,CIN @ PIT,CIN,PIT,2.38,1.64,PIT,PIT,0.614,N,6,5,CIN,1.64
306,2016-05-01,18:10,MIA @ MIL,MIA,MIL,1.87,2.0,MIA,MIL,0.523,Y,5,14,MIL,2.0
307,2016-05-01,18:10,DET @ MIN,DET,MIN,2.21,1.72,MIN,DET,0.599,Y,6,5,DET,1.72
308,2016-05-01,18:15,WSN @ STL,WSN,STL,1.85,2.04,WSN,WSN,0.523,N,6,1,WSN,2.04
309,2016-05-01,18:20,ATL @ CHC,ATL,CHC,2.79,1.48,CHC,CHC,0.759,N,4,3,ATL,1.48
310,2016-05-01,18:35,CLE @ PHI,CLE,PHI,1.79,2.1,CLE,CLE,0.599,N,1,2,PHI,2.1
311,2016-05-01,19:05,LAA @ TEX,LAA,TEX,1.99,1.87,TEX,TEX,0.659,N,9,6,LAA,1.87
312,2016-05-01,20:05,HOU @ OAK,HOU,OAK,2.36,1.64,OAK,HOU,0.53,Y,2,1,HOU,1.64
313,2016-05-01,20:10,COL @ ARI,COL,ARI,1.94,1.92,ARI,COL,0.515,Y,6,3,COL,1.92
314,2016-05-01,20:10,SDP @ LAD,SDP,LAD,3.53,1.33,LAD,LAD,0.67,N,0,1,LAD,1.33
315,2016-05-01,20:10,KCR @ SEA,KCR,SEA,2.04,1.83,SEA,SEA,0.593,N,4,1,KCR,1.83
316,2016-05-02,23:05,CHC @ PIT,CHC,PIT,2.21,1.71,PIT,CHC,0.591,Y,7,2,CHC,1.71
317,2016-05-02,23:07,TEX @ TOR,TEX,TOR,2.41,1.62,TOR,TOR,0.53,N,2,1,TEX,1.62
318,2016-05-02,23:10,SFG @ CIN,SFG,CIN,1.61,2.42,SFG,SFG,0.542,N,9,6,SFG,2.42
319,2016-05-02,23:10,ATL @ NYM,ATL,NYM,2.74,1.49,NYM,NYM,0.672,N,1,4,NYM,1.49
320,2016-05-02,23:20,LAA @ MIL,LAA,MIL,1.96,1.91,MIL,MIL,0.578,N,5,8,MIL,1.91
321,2016-05-03,00:10,MIN @ HOU,MIN,HOU,2.54,1.56,HOU,HOU,0.665,N,6,2,HOU,1.56
322,2016-05-03,00:15,WSN @ KCR,WSN,KCR,2.06,1.82,KCR,WSN,0.573,Y,2,0,KCR,1.82
323,2016-05-03,00:15,PHI @ STL,PHI,STL,2.49,1.58,STL,STL,0.638,N,3,10,PHI,1.58
324,2016-05-03,02:05,SEA @ OAK,SEA,OAK,1.92,1.95,SEA,SEA,0.535,N,4,3,SEA,1.95
325,2016-05-03,02:10,COL @ SDP,COL,SDP,1.85,2.03,COL,COL,0.512,N,1,2,SDP,2.03
326,2016-05-03,23:05,NYY @ BAL,NYY,BAL,2.02,1.84,BAL,BAL,0.533,N,1,4,BAL,1.84
327,2016-05-03,23:05,CHC @ PIT,CHC,PIT,1.55,2.55,CHC,CHC,0.591,N,7,1,CHC,2.55
328,2016-05-03,23:07,TEX @ TOR,TEX,TOR,2.59,1.55,TOR,TOR,0.53,N,1,3,TOR,1.55
329,2016-05-03,23:10,SFG @ CIN,SFG,CIN,1.73,2.19,SFG,SFG,0.542,N,3,1,SFG,2.19
330,2016-05-03,23:10,ARI @ MIA,ARI,MIA,1.84,2.03,ARI,MIA,0.613,Y,4,7,MIA,2.03
331,2016-05-03,23:10,ATL @ NYM,ATL,NYM,2.97,1.43,NYM,NYM,0.672,N,3,0,ATL,1.43
332,2016-05-03,23:10,LAD @ TBR,LAD,TBR,2.27,1.68,TBR,LAD,0.555,Y,10,5,LAD,1.68
333,2016-05-04,00:10,BOS @ CHW,BOS,CHW,2.23,1.7,CHW,BOS,0.54,Y,1,4,BOS,1.7
334,2016-05-04,00:10,MIN @ HOU,MIN,HOU,2.35,1.64,HOU,HOU,0.665,N,4,6,HOU,1.64
335,2016-05-04,00:10,LAA @ MIL,LAA,MIL,1.79,2.11,LAA,MIL,0.578,Y,4,5,LAA,2.11
336,2016-05-04,00:15,WSN @ KCR,WSN,KCR,2.05,1.83,KCR,WSN,0.573,Y,6,7,WSN,1.83
337,2016-05-04,00:15,PHI @ STL,PHI,STL,2.48,1.58,STL,STL,0.638,N,1,0,STL,1.58
338,2016-05-04,02:05,SEA @ OAK,SEA,OAK,2.04,1.84,OAK,SEA,0.535,Y,8,2,SEA,1.84
339,2016-05-04,02:10,COL @ SDP,COL,SDP,2.03,1.85,SDP,COL,0.512,Y,3,6,COL,1.85
340,2016-05-04,16:35,SFG @ CIN,SFG,CIN,1.94,1.93,CIN,SFG,0.542,Y,4,7,CIN,1.93
341,2016-05-04,16:35,CHC @ PIT,CHC,PIT,1.76,2.15,CHC,CHC,0.591,N,6,2,CHC,2.15
342,2016-05-04,17:10,ATL @ NYM,ATL,NYM,2.67,1.52,NYM,NYM,0.672,N,0,8,NYM,1.52
343,2016-05-04,17:40,LAA @ MIL,LAA,MIL,1.7,2.25,LAA,MIL,0.578,Y,7,3,LAA,2.25
344,2016-05-04,18:15,WSN @ KCR,WSN,KCR,1.66,2.32,WSN,WSN,0.573,N,13,2,WSN,2.32
345,2016-05-04,19:35,SEA @ OAK,SEA,OAK,1.84,2.02,SEA,SEA,0.535,N,9,8,SEA,2.02
346,2016-05-04,19:40,COL @ SDP,COL,SDP,1.85,2.03,COL,COL,0.512,N,2,0,COL,2.03
347,2016-05-04,22:10,DET @ CLE,DET,CLE,2.65,1.52,CLE,CLE,0.572,N,0,4,CLE,1.52
348,2016-05-04,23:05,NYY @ BAL,NYY,BAL,2.12,1.78,BAL,BAL,0.533,N,7,0,NYY,1.78
349,2016-05-04,23:07,TEX @ TOR,TEX,TOR,2.71,1.5,TOR,TOR,0.53,N,3,4,TOR,1.5
350,2016-05-04,23:10,ARI @ MIA,ARI,MIA,2.58,1.55,MIA,MIA,0.613,N,3,4,MIA,1.55
351,2016-05-04,23:10,LAD @ TBR,LAD,TBR,2.41,1.62,TBR,LAD,0.555,Y,5,8,TBR,1.62
352,2016-05-05,00:10,BOS @ CHW,BOS,CHW,2.02,1.85,CHW,BOS,0.54,Y,5,2,BOS,1.85
353,2016-05-05,00:15,PHI @ STL,PHI,STL,2.4,1.63,STL,STL,0.638,N,4,5,STL,1.63
354,2016-05-05,17:45,PHI @ STL,PHI,STL,2.61,1.54,STL,STL,0.638,N,0,4,STL,1.54
355,2016-05-05,22:10,DET @ CLE,DET,CLE,2.1,1.78,CLE,CLE,0.572,N,4,9,CLE,1.78
356,2016-05-05,23:05,NYY @ BAL,NYY,BAL,1.96,1.9,BAL,BAL,0.533,N,0,1,BAL,1.9
357,2016-05-05,23:07,TEX @ TOR,TEX,TOR,2.66,1.51,TOR,TOR,0.53,N,2,12,TOR,1.51
358,2016-05-05,23:10,MIL @ CIN,MIL,CIN,1.94,1.92,CIN,MIL,0.51,Y,5,9,CIN,1.92
359,2016-05-05,23:10,ARI @ MIA,ARI,MIA,2.18,1.73,MIA,MIA,0.613,N,0,4,MIA,1.73
360,2016-05-06,00:05,WSN @ CHC,WSN,CHC,2.23,1.7,CHC,CHC,0.583,N,2,5,CHC,1.7
361,2016-05-06,00:10,SEA @ HOU,SEA,HOU,2.15,1.75,HOU,HOU,0.535,N,6,3,HOU,1.75
362,2016-05-06,02:10,NYM @ SDP,NYM,SDP,1.51,2.69,NYM,NYM,0.562,N,3,5,SDP,2.69
363,2016-05-06,02:15,COL @ SFG,COL,SFG,2.17,1.74,SFG,SFG,0.574,N,17,7,SFG,1.74
364,2016-05-06,18:20,WSN @ CHC,WSN,CHC,1.91,1.95,WSN,CHC,0.583,Y,6,8,CHC,1.95
365,2016-05-06,23:05,BOS @ NYY,BOS,NYY,1.91,1.95,BOS,BOS,0.512,N,2,3,NYY,1.95
366,2016-05-06,23:07,LAD @ TOR,LAD,TOR,2.14,1.76,TOR,TOR,0.533,N,2,5,TOR,1.76
367,2016-05-06,23:10,MIL @ CIN,MIL,CIN,2.14,1.77,CIN,MIL,0.51,Y,1,5,CIN,1.77
368,2016-05-06,23:10,KCR @ CLE,KCR,CLE,2.2,1.72,CLE,CLE,0.627,N,1,7,CLE,1.72
369,2016-05-06,23:10,TEX @ DET,TEX,DET,2.03,1.84,DET,DET,0.511,N,5,1,TEX,1.84
370,2016-05-06,23:10,PHI @ MIA,PHI,MIA,2.24,1.7,MIA,MIA,0.607,N,4,6,MIA,1.7
371,2016-05-06,23:35,ARI @ ATL,ARI,ATL,1.6,2.44,ARI,ATL,0.507,Y,7,2,ARI,2.44
372,2016-05-07,00:10,MIN @ CHW,MIN,CHW,2.12,1.78,CHW,CHW,0.648,N,4,10,CHW,1.78
373,2016-05-07,00:15,PIT @ STL,PIT,STL,2.11,1.78,STL,STL,0.565,N,4,2,STL,1.78
374,2016-05-07,02:05,TBR @ LAA,TBR,LAA,1.76,2.16,TBR,LAA,0.513,Y,5,2,TBR,2.16
375,2016-05-07,02:15,COL @ SFG,COL,SFG,2.65,1.52,SFG,SFG,0.574,N,4,6,SFG,1.52
376,2016-05-07,02:40,NYM @ SDP,NYM,SDP,1.65,2.34,NYM,NYM,0.562,N,0,2,NYM,2.34
377,2016-05-07,17:05,OAK @ BAL,OAK,BAL,1.8,2.08,OAK,BAL,0.61,Y,8,4,OAK,2.08
378,2016-05-07,17:05,OAK @ BAL,OAK,BAL,1.8,2.08,OAK,BAL,0.61,Y,8,4,BAL,2.08
379,2016-05-07,17:05,BOS @ NYY,BOS,NYY,1.63,2.36,BOS,BOS,0.512,N,2,8,NYY,2.36
380,2016-05-07,17:07,LAD @ TOR,LAD,TOR,1.65,2.34,LAD,TOR,0.533,Y,6,2,LAD,2.34
381,2016-05-07,17:10,TEX @ DET,TEX,DET,1.87,2.0,TEX,DET,0.511,Y,10,5,TEX,2.0
382,2016-05-07,18:15,PIT @ STL,PIT,STL,2.18,1.74,STL,STL,0.565,N,4,6,STL,1.74
383,2016-05-07,20:05,WSN @ CHC,WSN,CHC,2.26,1.69,CHC,CHC,0.583,N,5,8,CHC,1.69
384,2016-05-07,20:05,COL @ SFG,COL,SFG,2.57,1.55,SFG,SFG,0.574,N,1,2,SFG,1.55
385,2016-05-07,20:10,KCR @ CLE,KCR,CLE,1.93,1.93,KCR,CLE,0.627,Y,7,0,KCR,1.93
386,2016-05-07,23:05,OAK @ BAL,OAK,BAL,2.06,1.81,BAL,BAL,0.61,N,2,5,OAK,1.81
387,2016-05-07,23:05,OAK @ BAL,OAK,BAL,2.06,1.81,BAL,BAL,0.61,N,2,5,BAL,1.81
388,2016-05-07,23:10,ARI @ ATL,ARI,ATL,2.03,1.83,ATL,ATL,0.507,N,4,2,ARI,1.83
389,2016-05-07,23:10,MIN @ CHW,MIN,CHW,2.91,1.44,CHW,CHW,0.648,N,2,7,CHW,1.44
390,2016-05-07,23:10,MIL @ CIN,MIL,CIN,1.98,1.89,CIN,MIL,0.51,Y,13,7,MIL,1.89
391,2016-05-07,23:10,SEA @ HOU,SEA,HOU,2.39,1.63,HOU,HOU,0.535,N,3,2,SEA,1.63
392,2016-05-07,23:10,PHI @ MIA,PHI,MIA,2.15,1.76,MIA,MIA,0.607,N,4,3,PHI,1.76
393,2016-05-08,00:40,NYM @ SDP,NYM,SDP,1.74,2.18,NYM,NYM,0.562,N,6,3,NYM,2.18
394,2016-05-08,01:05,TBR @ LAA,TBR,LAA,1.79,2.1,TBR,LAA,0.513,Y,4,2,TBR,2.1
395,2016-05-08,17:07,LAD @ TOR,LAD,TOR,2.36,1.64,TOR,TOR,0.533,N,4,2,LAD,1.64
396,2016-05-08,17:10,MIL @ CIN,MIL,CIN,1.85,2.02,MIL,MIL,0.51,N,5,4,MIL,2.02
397,2016-05-08,17:10,KCR @ CLE,KCR,CLE,2.14,1.76,CLE,CLE,0.627,N,4,5,CLE,1.76
398,2016-05-08,17:10,TEX @ DET,TEX,DET,2.18,1.74,DET,DET,0.511,N,8,3,TEX,1.74
399,2016-05-08,17:10,PHI @ MIA,PHI,MIA,1.82,2.06,PHI,MIA,0.607,Y,6,5,PHI,2.06
400,2016-05-08,17:35,ARI @ ATL,ARI,ATL,1.68,2.27,ARI,ATL,0.507,Y,5,3,ARI,2.27
401,2016-05-08,17:35,OAK @ BAL,OAK,BAL,2.38,1.63,BAL,BAL,0.61,N,3,11,BAL,1.63
402,2016-05-08,18:10,MIN @ CHW,MIN,CHW,2.7,1.51,CHW,CHW,0.648,N,1,3,CHW,1.51
403,2016-05-08,18:10,SEA @ HOU,SEA,HOU,1.97,1.9,HOU,HOU,0.535,N,1,5,HOU,1.9
404,2016-05-08,18:15,PIT @ STL,PIT,STL,2.01,1.85,STL,STL,0.565,N,10,5,PIT,1.85
405,2016-05-08,18:20,WSN @ CHC,WSN,CHC,2.95,1.43,CHC,CHC,0.583,N,3,4,CHC,1.43
406,2016-05-08,19:35,TBR @ LAA,TBR,LAA,2.04,1.83,LAA,LAA,0.513,N,3,1,TBR,1.83
407,2016-05-08,20:05,COL @ SFG,COL,SFG,2.65,1.52,SFG,SFG,0.574,N,2,0,COL,1.52
408,2016-05-08,20:40,NYM @ SDP,NYM,SDP,1.66,2.33,NYM,NYM,0.562,N,4,3,NYM,2.33
409,2016-05-09,23:05,DET @ WSN,DET,WSN,2.75,1.48,WSN,WSN,0.595,N,4,5,WSN,1.48
410,2016-05-09,23:05,KCR @ NYY,KCR,NYY,2.16,1.75,NYY,NYY,0.595,N,3,6,NYY,1.75
411,2016-05-09,23:10,OAK @ BOS,OAK,BOS,2.14,1.76,BOS,BOS,0.665,N,7,14,BOS,1.76
412,2016-05-09,23:10,PIT @ CIN,PIT,CIN,1.8,2.09,PIT,PIT,0.536,N,2,3,CIN,2.09
413,2016-05-09,23:10,MIL @ MIA,MIL,MIA,3.27,1.37,MIA,MIA,0.558,N,1,4,MIA,1.37
414,2016-05-10,00:05,CHW @ TEX,CHW,TEX,2.01,1.84,TEX,TEX,0.596,N,8,4,TEX,1.84
415,2016-05-10,00:10,CLE @ HOU,CLE,HOU,1.85,2.01,CLE,CLE,0.501,N,1,7,CLE,2.01
416,2016-05-10,00:40,ARI @ COL,ARI,COL,2.44,1.61,COL,COL,0.594,N,10,5,ARI,1.61
417,2016-05-10,02:10,NYM @ LAD,NYM,LAD,1.94,1.93,LAD,LAD,0.574,N,4,2,LAD,1.93
418,2016-05-10,02:10,TBR @ SEA,TBR,SEA,2.14,1.76,SEA,SEA,0.604,N,2,5,SEA,1.76
419,2016-05-10,02:15,TOR @ SFG,TOR,SFG,1.75,2.16,TOR,TOR,0.503,N,3,1,TOR,2.16
420,2016-05-10,23:05,DET @ WSN,DET,WSN,2.62,1.52,WSN,WSN,0.595,N,5,4,DET,1.52
421,2016-05-10,23:05,KCR @ NYY,KCR,NYY,2.56,1.56,NYY,NYY,0.595,N,7,10,NYY,1.56
422,2016-05-10,23:10,PHI @ ATL,PHI,ATL,2.02,1.85,ATL,ATL,0.501,N,3,2,PHI,1.85
423,2016-05-10,23:10,OAK @ BOS,OAK,BOS,1.99,1.87,BOS,BOS,0.665,N,5,13,BOS,1.87
424,2016-05-11,00:05,SDP @ CHC,SDP,CHC,3.24,1.37,CHC,CHC,0.732,N,7,8,SDP,1.37
425,2016-05-11,00:05,SDP @ CHC,SDP,CHC,3.24,1.37,CHC,CHC,0.732,N,7,8,SDP,1.37
426,2016-05-11,00:05,CHW @ TEX,CHW,TEX,1.82,2.06,CHW,TEX,0.596,Y,11,13,TEX,2.06
427,2016-05-11,00:10,CLE @ HOU,CLE,HOU,2.14,1.76,HOU,CLE,0.501,Y,4,0,HOU,1.76
428,2016-05-11,00:10,BAL @ MIN,BAL,MIN,1.79,2.09,BAL,BAL,0.592,N,5,3,BAL,2.09
429,2016-05-11,00:40,ARI @ COL,ARI,COL,2.04,1.82,COL,COL,0.594,N,5,1,COL,1.82
430,2016-05-11,02:05,STL @ LAA,STL,LAA,2.08,1.81,LAA,STL,0.548,Y,8,1,STL,1.81
431,2016-05-11,02:10,NYM @ LAD,NYM,LAD,2.0,1.86,LAD,LAD,0.574,N,2,3,NYM,1.86
432,2016-05-11,02:10,TBR @ SEA,TBR,SEA,1.76,2.13,TBR,SEA,0.604,Y,4,6,SEA,2.13
433,2016-05-11,02:15,TOR @ SFG,TOR,SFG,1.77,2.11,TOR,TOR,0.503,N,4,0,SFG,2.11
434,2016-05-11,17:05,SDP @ CHC,SDP,CHC,3.14,1.4,CHC,CHC,0.732,N,7,4,SDP,1.4
435,2016-05-11,17:05,SDP @ CHC,SDP,CHC,3.14,1.4,CHC,CHC,0.732,N,7,4,SDP,1.4
